,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,get_intervals_time,transform_time,fit_randomforest_time,n_intervals_prop,interval_length_prop,interval_lengths,max_dilation_size,n_estimators,n_intervals
12,TSF_Dilation,ECGFiveDays,0.97213,1.15514,1.64476,10200,0.05611,0.80007,0.1924500000000002,1.0,1.0,"[3, 7, 9, 11]",2,200,17
13,TSF_Dilation,ItalyPowerDemand,0.96501,1.30913,1.64412,10200,0.05603,0.8377899999999997,0.31150999999999995,1.0,1.0,"[3, 7, 9, 11]",2,200,17
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.57143,4.80583,0.98292,10200,0.05716,1.2022600000000008,3.436680000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,17
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.83849,7.85128,1.18605,10200,0.05966,1.410739999999999,6.2554200000000035,1.0,1.0,"[3, 7, 9, 11]",2,200,17
16,TSF_Dilation,MiddlePhalanxTW,0.55195,6.93407,1.00629,10200,0.05591,1.21988,5.5457600000000005,1.0,1.0,"[3, 7, 9, 11]",2,200,17
17,TSF_Dilation,OliveOil,0.93333,1.23247,0.83013,10200,0.05635,0.8040300000000006,0.2661699999999999,1.0,1.0,"[3, 7, 9, 11]",2,200,17
18,TSF_Dilation,Plane,1.0,1.95287,0.97024,10200,0.06453,0.9460700000000001,0.8344600000000003,1.0,1.0,"[3, 7, 9, 11]",2,200,17
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.8439,4.55398,1.02853,10200,0.05698,1.2031399999999997,3.185749999999999,1.0,1.0,"[3, 7, 9, 11]",2,200,17
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.89003,7.19625,1.10984,10200,0.06066,1.36962,5.658329999999998,1.0,1.0,"[3, 7, 9, 11]",2,200,17
21,TSF_Dilation,ProximalPhalanxTW,0.8,5.62149,1.12347,10200,0.06047,1.2434300000000007,4.203700000000002,1.0,1.0,"[3, 7, 9, 11]",2,200,17
22,TSF_Dilation,SyntheticControl,0.98,4.12847,1.15245,10200,0.05549,1.12144,2.8413199999999996,1.0,1.0,"[3, 7, 9, 11]",2,200,17
23,TSF_Dilation,TwoLeadECG,0.95435,1.17775,1.88377,10200,0.05556,0.81467,0.19990000000000008,1.0,1.0,"[3, 7, 9, 11]",2,200,17
24,TSF_Dilation,Wine,0.77778,1.46345,0.92775,10200,0.06303,0.8960999999999997,0.3910300000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,17
0,TSF_Dilation,ArrowHead,0.80571,1.45461,1.22716,12000,0.07537,0.95466,0.3166500000000002,1.0,1.0,"[3, 7, 9, 11]",2,200,20
1,TSF_Dilation,Beef,0.76667,1.54368,1.02457,12000,0.07946,1.0020000000000004,0.3511299999999997,1.0,1.0,"[3, 7, 9, 11]",2,200,20
2,TSF_Dilation,BeetleFly,0.95,1.35996,1.00145,12000,0.07077,0.9736299999999996,0.20580000000000004,1.0,1.0,"[3, 7, 9, 11]",2,200,20
3,TSF_Dilation,BirdChicken,0.85,1.32118,0.96782,12000,0.07254,0.9400399999999991,0.20249000000000011,1.0,1.0,"[3, 7, 9, 11]",2,200,20
4,TSF_Dilation,Car,0.78333,1.8495,1.09451,12000,0.07328,1.0617799999999995,0.60599,1.0,1.0,"[3, 7, 9, 11]",2,200,20
5,TSF_Dilation,CBF,0.96556,1.35929,1.93391,12000,0.06417,0.9260200000000001,0.26440999999999987,1.0,1.0,"[3, 7, 9, 11]",2,200,20
6,TSF_Dilation,Coffee,1.0,1.32918,0.97832,12000,0.06676,0.9519599999999995,0.20104999999999998,1.0,1.0,"[3, 7, 9, 11]",2,200,20
7,TSF_Dilation,DiatomSizeReduction,0.91503,1.30867,1.43212,12000,0.06584,0.9282000000000002,0.20695999999999998,1.0,1.0,"[3, 7, 9, 11]",2,200,20
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.7482,5.19889,1.13929,12000,0.06727,1.4051999999999985,3.616930000000003,1.0,1.0,"[3, 7, 9, 11]",2,200,20
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.77174,8.77044,1.26596,12000,0.06664,1.6394600000000012,6.947420000000002,1.0,1.0,"[3, 7, 9, 11]",2,200,20
10,TSF_Dilation,DistalPhalanxTW,0.69784,6.18354,1.11262,12000,0.06541,1.4077299999999997,4.594439999999997,1.0,1.0,"[3, 7, 9, 11]",2,200,20
11,TSF_Dilation,ECG200,0.86,1.91247,1.1002,12000,0.06695,1.0902499999999993,0.6413500000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,20
12,TSF_Dilation,ECGFiveDays,0.96748,1.34664,1.96108,12000,0.0692,0.9663300000000004,0.20119999999999977,1.0,1.0,"[3, 7, 9, 11]",2,200,20
13,TSF_Dilation,ItalyPowerDemand,0.96307,1.51949,1.94507,12000,0.066,0.9936800000000001,0.35275999999999985,1.0,1.0,"[3, 7, 9, 11]",2,200,20
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.58442,5.60607,1.19697,12000,0.07512,1.453129999999999,3.96683,1.0,1.0,"[3, 7, 9, 11]",2,200,20
