,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,n_intervals_prop,interval_length_prop,interval_lengths,num_of_random_dilations_per_window,n_estimators
0,TSF_Dilation,ALL_AVERAGE,0.517744,3.4746620000000004,1.3508612,11959.2,0.5,1.0,"[3, 30, 60, 90, 120, 150]",33.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5073976,17.4408072,6.8720672,59796.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",33.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5215576,34.7220472,13.579999599999999,119592.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",33.0,200
0,TSF_Dilation,ALL_AVERAGE,0.49260600000000004,3.7149056000000003,1.4758156,12684.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",35.0,20
0,TSF_Dilation,ALL_AVERAGE,0.49901359999999995,18.351092400000002,7.218889999999999,63420.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",35.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5443363999999999,36.5811984,14.465464800000001,126840.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",35.0,200
0,TSF_Dilation,ALL_AVERAGE,0.49481400000000003,3.9170551999999996,1.5279911999999998,13408.8,0.5,1.0,"[3, 30, 60, 90, 120, 150]",37.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5356904,19.3483708,7.6457604,67044.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",37.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5530864,38.6500604,15.1662892,134088.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",37.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5105336,4.1040936,1.6257236,14133.6,0.5,1.0,"[3, 30, 60, 90, 120, 150]",39.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5042576000000001,20.4849504,8.0161116,70668.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",39.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5239612,40.730335600000004,16.130966400000002,141336.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",39.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4807904,4.331336,1.6977612,14858.4,0.5,1.0,"[3, 30, 60, 90, 120, 150]",41.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5544068,21.3212788,8.4631828,74292.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",41.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5246448,42.991204800000006,16.952073600000002,148584.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",41.0,200
0,TSF_Dilation,ALL_AVERAGE,0.49057919999999994,4.5521824,1.7938316,15583.2,0.5,1.0,"[3, 30, 60, 90, 120, 150]",43.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5389856000000001,22.664686000000003,8.9445224,77916.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",43.0,100
0,TSF_Dilation,ALL_AVERAGE,0.512686,44.799645600000005,17.6107052,155832.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",43.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4846432,4.7906452,1.8574979999999996,16308.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",45.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5243784,23.680059600000003,9.3259512,81540.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",45.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5540932,46.879706000000006,18.505298,163080.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",45.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5023528,5.1183568,1.9468995999999998,17032.8,0.5,1.0,"[3, 30, 60, 90, 120, 150]",47.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5207624,24.770444399999995,9.698328799999999,85164.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",47.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5347352,49.0316288,19.5918648,170328.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",47.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5142412000000001,5.229879199999999,2.075806,17757.6,0.5,1.0,"[3, 30, 60, 90, 120, 150]",49.0,20
0,TSF_Dilation,ALL_AVERAGE,0.510454,25.894806399999997,10.154316000000001,88788.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",49.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5294452000000001,51.54682879999999,20.3545596,177576.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",49.0,200
0,TSF_Dilation,ALL_AVERAGE,0.535878,0.17244560000000003,0.049251199999999995,362.4,0.5,1.0,"[3, 7, 9, 11]",1.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5589624,0.7859992000000001,0.21951920000000003,1812.0,0.5,1.0,"[3, 7, 9, 11]",1.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5854196,1.5491828,0.4296768,3624.0,0.5,1.0,"[3, 7, 9, 11]",1.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4957084,0.38455680000000003,0.12266640000000001,1087.2,0.5,1.0,"[3, 7, 9, 11]",3.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5465344000000001,1.8868376,0.58674,5436.0,0.5,1.0,"[3, 7, 9, 11]",3.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5710712,3.8589576,1.2003808,10872.0,0.5,1.0,"[3, 7, 9, 11]",3.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5310908,0.5997988,0.19500679999999998,1812.0,0.5,1.0,"[3, 7, 9, 11]",5.0,20
0,TSF_Dilation,ALL_AVERAGE,0.550228,2.9760328,0.9627579999999999,9060.0,0.5,1.0,"[3, 7, 9, 11]",5.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5661999999999999,5.937425599999999,1.9278412,18120.0,0.5,1.0,"[3, 7, 9, 11]",5.0,200
0,TSF_Dilation,ALL_AVERAGE,0.47802880000000003,0.8172936,0.2726724,2536.8,0.5,1.0,"[3, 7, 9, 11]",7.0,20
0,TSF_Dilation,ALL_AVERAGE,0.552028,4.047574,1.3284460000000002,12684.0,0.5,1.0,"[3, 7, 9, 11]",7.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5413868000000001,8.050098400000001,2.6405192,25368.0,0.5,1.0,"[3, 7, 9, 11]",7.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5077512,1.0384368000000002,0.3432440000000001,3261.6,0.5,1.0,"[3, 7, 9, 11]",9.0,20
0,TSF_Dilation,ALL_AVERAGE,0.529692,5.1334508,1.6940784,16308.0,0.5,1.0,"[3, 7, 9, 11]",9.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5313168,10.2719096,3.4006796,32616.0,0.5,1.0,"[3, 7, 9, 11]",9.0,200
0,TSF_Dilation,ALL_AVERAGE,0.49867000000000006,1.2650228,0.412744,3986.4,0.5,1.0,"[3, 7, 9, 11]",11.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5513456,6.1795492,2.0589376,19932.0,0.5,1.0,"[3, 7, 9, 11]",11.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5444840000000001,12.389017600000003,4.1326596,39864.0,0.5,1.0,"[3, 7, 9, 11]",11.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4848556,1.4827044,0.4945472,4711.2,0.5,1.0,"[3, 7, 9, 11]",13.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5404916,7.2695344,2.4099544,23556.0,0.5,1.0,"[3, 7, 9, 11]",13.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5458752,14.417378,4.811956400000001,47112.0,0.5,1.0,"[3, 7, 9, 11]",13.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4682680000000001,1.6735420000000003,0.5634948,5436.0,0.5,1.0,"[3, 7, 9, 11]",15.0,20
0,TSF_Dilation,ALL_AVERAGE,0.531218,8.3433832,2.7974772000000003,27180.0,0.5,1.0,"[3, 7, 9, 11]",15.0,100
0,TSF_Dilation,ALL_AVERAGE,0.530658,16.5505476,5.5550352,54360.0,0.5,1.0,"[3, 7, 9, 11]",15.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4753752,1.892146,0.6356535999999999,6160.8,0.5,1.0,"[3, 7, 9, 11]",17.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5204156,9.4496892,3.1901452,30804.0,0.5,1.0,"[3, 7, 9, 11]",17.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5543288,18.6641336,6.2825375999999995,61608.0,0.5,1.0,"[3, 7, 9, 11]",17.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4634376,2.1165624,0.7195623999999999,6885.6,0.5,1.0,"[3, 7, 9, 11]",19.0,20
0,TSF_Dilation,ALL_AVERAGE,0.53033,10.5426104,3.547022,34428.0,0.5,1.0,"[3, 7, 9, 11]",19.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5223072000000001,20.9914284,6.981383600000002,68856.0,0.5,1.0,"[3, 7, 9, 11]",19.0,200
0,TSF_Dilation,ALL_AVERAGE,0.49518,2.3034108000000004,0.7816175999999999,7610.4,0.5,1.0,"[3, 7, 9, 11]",21.0,20
0,TSF_Dilation,ALL_AVERAGE,0.52819,11.466986799999999,3.8648264,38052.0,0.5,1.0,"[3, 7, 9, 11]",21.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5285344,22.894145599999998,7.7485672,76104.0,0.5,1.0,"[3, 7, 9, 11]",21.0,200
0,TSF_Dilation,ALL_AVERAGE,0.45282759999999994,2.5518408000000004,0.8567275999999999,8335.2,0.5,1.0,"[3, 7, 9, 11]",23.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5125455999999999,12.600969999999997,4.2352924,41676.0,0.5,1.0,"[3, 7, 9, 11]",23.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5357716,24.992215599999998,8.4436568,83352.0,0.5,1.0,"[3, 7, 9, 11]",23.0,200
0,TSF_Dilation,ALL_AVERAGE,0.49694599999999994,2.7546716,0.930022,9060.0,0.5,1.0,"[3, 7, 9, 11]",25.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5094208,13.739414400000001,4.6315152,45300.0,0.5,1.0,"[3, 7, 9, 11]",25.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5367604,27.2844396,9.207706,90600.0,0.5,1.0,"[3, 7, 9, 11]",25.0,200
0,TSF_Dilation,ALL_AVERAGE,0.509398,2.9554536000000002,0.9979804,9784.8,0.5,1.0,"[3, 7, 9, 11]",27.0,20
0,TSF_Dilation,ALL_AVERAGE,0.547812,14.700720000000004,4.9868027999999995,48924.0,0.5,1.0,"[3, 7, 9, 11]",27.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5295972,29.398819600000003,9.9395652,97848.0,0.5,1.0,"[3, 7, 9, 11]",27.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4952552,3.1776776,1.0778256,10509.6,0.5,1.0,"[3, 7, 9, 11]",29.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5376692,15.725391600000002,5.3200883999999995,52548.0,0.5,1.0,"[3, 7, 9, 11]",29.0,100
0,TSF_Dilation,ALL_AVERAGE,0.529468,31.491587199999998,10.579966800000001,105096.0,0.5,1.0,"[3, 7, 9, 11]",29.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4739668,3.3811108,1.144156,11234.4,0.5,1.0,"[3, 7, 9, 11]",31.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5139368000000001,16.7829428,5.721974,56172.0,0.5,1.0,"[3, 7, 9, 11]",31.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5162584,33.660550400000005,11.313802800000001,112344.0,0.5,1.0,"[3, 7, 9, 11]",31.0,200
0,TSF_Dilation,ALL_AVERAGE,0.48856920000000004,3.611472,1.2184188,11959.2,0.5,1.0,"[3, 7, 9, 11]",33.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5213616000000001,17.913741599999998,6.110272800000001,59796.0,0.5,1.0,"[3, 7, 9, 11]",33.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5372304,35.81223,12.078202000000001,119592.0,0.5,1.0,"[3, 7, 9, 11]",33.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5012284,3.8444051999999997,1.2936860000000001,12684.0,0.5,1.0,"[3, 7, 9, 11]",35.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5101164,19.024205600000002,6.439499600000001,63420.0,0.5,1.0,"[3, 7, 9, 11]",35.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5252324,37.9151128,12.847078800000002,126840.0,0.5,1.0,"[3, 7, 9, 11]",35.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4816256,4.06904,1.3575051999999999,13408.8,0.5,1.0,"[3, 7, 9, 11]",37.0,20
0,TSF_Dilation,ALL_AVERAGE,0.48254720000000006,19.9947612,6.759047999999999,67044.0,0.5,1.0,"[3, 7, 9, 11]",37.0,100
0,TSF_Dilation,ALL_AVERAGE,0.517132,39.8776304,13.480980000000002,134088.0,0.5,1.0,"[3, 7, 9, 11]",37.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5023892,4.3189068,1.4458479999999998,14133.6,0.5,1.0,"[3, 7, 9, 11]",39.0,20
0,TSF_Dilation,ALL_AVERAGE,0.52854,21.237364,7.1291604,70668.0,0.5,1.0,"[3, 7, 9, 11]",39.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5365312,42.041582,14.252626,141336.0,0.5,1.0,"[3, 7, 9, 11]",39.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4876072,4.53314,1.5170447999999999,14858.4,0.5,1.0,"[3, 7, 9, 11]",41.0,20
0,TSF_Dilation,ALL_AVERAGE,0.48583240000000005,22.3796124,7.5271196,74292.0,0.5,1.0,"[3, 7, 9, 11]",41.0,100
0,TSF_Dilation,ALL_AVERAGE,0.52091,44.15357679999999,14.906406799999997,148584.0,0.5,1.0,"[3, 7, 9, 11]",41.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4768728,4.7644684,1.6044720000000001,15583.2,0.5,1.0,"[3, 7, 9, 11]",43.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5110832,23.374713999999997,7.8569408,77916.0,0.5,1.0,"[3, 7, 9, 11]",43.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5749331999999999,46.21776079999999,15.610583599999998,155832.0,0.5,1.0,"[3, 7, 9, 11]",43.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4748064,4.979215600000001,1.6803752,16308.0,0.5,1.0,"[3, 7, 9, 11]",45.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5033168,24.3927516,8.2784292,81540.0,0.5,1.0,"[3, 7, 9, 11]",45.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5257492,48.6228152,16.3296068,163080.0,0.5,1.0,"[3, 7, 9, 11]",45.0,200
0,TSF_Dilation,ALL_AVERAGE,0.480186,5.2180144,1.7496824000000002,17032.8,0.5,1.0,"[3, 7, 9, 11]",47.0,20
0,TSF_Dilation,ALL_AVERAGE,0.52921,25.4721884,8.5919924,85164.0,0.5,1.0,"[3, 7, 9, 11]",47.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5483868,50.552346799999995,17.0935172,170328.0,0.5,1.0,"[3, 7, 9, 11]",47.0,200
0,TSF_Dilation,ALL_AVERAGE,0.48070319999999994,5.3591484000000005,1.837252,17757.6,0.5,1.0,"[3, 7, 9, 11]",49.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5231696,26.423520800000002,8.912684,88788.0,0.5,1.0,"[3, 7, 9, 11]",49.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5373612,52.635274,17.8062516,177576.0,0.5,1.0,"[3, 7, 9, 11]",49.0,200
0,TSF_Dilation,ALL_AVERAGE,0.6277988000000001,0.070688,0.0230924,120.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",1.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6692484000000001,0.347634,0.10490319999999999,600.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",1.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6813596,0.6609967999999999,0.2020188,1200.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",1.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5696504,0.1399068,0.0508836,360.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",3.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6597459999999999,0.6778400000000001,0.24375840000000001,1800.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",3.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6853748000000001,1.4084140000000003,0.4895892,3600.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",3.0,200
0,TSF_Dilation,ALL_AVERAGE,0.578556,0.23263759999999997,0.08448800000000001,600.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",5.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6422144,0.9956768000000001,0.37759640000000005,3000.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",5.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6502588,1.9821852000000002,0.7478596000000002,6000.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",5.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5637516,0.33577879999999993,0.12343759999999998,840.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",7.0,20
0,TSF_Dilation,ALL_AVERAGE,0.608276,1.4197032,0.5287852,4200.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",7.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6466912,2.6774408,1.0245808,8400.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",7.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5683104,0.3732768,0.1453648,1080.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",9.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6149091999999999,1.6558316000000002,0.6662516,5400.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",9.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6199508,3.44783,1.3169435999999999,10800.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",9.0,200
0,TSF_Dilation,ALL_AVERAGE,0.588386,0.4236232,0.16325,1320.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",11.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6380488000000001,1.961588,0.7936660000000001,6600.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",11.0,100
0,TSF_Dilation,ALL_AVERAGE,0.611858,3.9897464,1.5811772,13200.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",11.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5551708000000001,0.4698031999999999,0.1884344,1560.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",13.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6281352,2.352462,0.9309859999999999,7800.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",13.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6343679999999999,4.5015556000000005,1.852572,15600.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",13.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5645024,0.539778,0.217166,1800.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",15.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6426999999999999,2.5770552,1.0678728,9000.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",15.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6225016,5.1294439999999994,2.1038956,18000.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",15.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5584144,0.6558951999999999,0.2583104,2040.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",17.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5911688,2.935086,1.2090336,10200.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",17.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6205828,5.731544,2.3807112,20400.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",17.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5414840000000001,0.6581492,0.27616280000000004,2280.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",19.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5989831999999999,3.238358400000001,1.3613524000000001,11400.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",19.0,100
0,TSF_Dilation,ALL_AVERAGE,0.601472,6.527311199999999,2.6408248,22800.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",19.0,200
0,TSF_Dilation,ALL_AVERAGE,0.554758,0.7213619999999998,0.298676,2520.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",21.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5993348,3.4937863999999994,1.4594327999999999,12600.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",21.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5965088000000001,7.043279999999999,2.9594476,25200.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",21.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5172336000000001,0.7955536000000001,0.32442839999999995,2760.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",23.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6170576,3.9027064,1.6065408000000003,13800.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",23.0,100
0,TSF_Dilation,ALL_AVERAGE,0.609142,7.6293412,3.220548,27600.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",23.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5846296000000001,0.8515908,0.35869760000000006,3000.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",25.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5864192,4.1377756,1.7372736,15000.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",25.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6244168000000001,8.2815996,3.4927808,30000.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",25.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5533119999999999,0.9484292,0.38026319999999997,3240.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",27.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5826888,4.4126123999999995,1.881078,16200.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",27.0,100
0,TSF_Dilation,ALL_AVERAGE,0.602968,8.9774928,3.8173699999999995,32400.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",27.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5401516000000001,1.0858864,0.413096,3480.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",29.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6073707999999999,4.7432956,2.0248404000000004,17400.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",29.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6289427999999999,10.0249228,3.9840875999999996,34800.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",29.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5445964000000001,1.0461996,0.4302448,3720.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",31.0,20
0,TSF_Dilation,ALL_AVERAGE,0.612888,5.1037284,2.1636192,18600.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",31.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5822364,10.3864284,4.2863223999999995,37200.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",31.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5135956,1.1044784,0.45900080000000004,3960.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",33.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5850940000000001,5.3410736,2.2625996,19800.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",33.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5810536,10.659284,4.5537220000000005,39600.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",33.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5307748,1.1723671999999998,0.4901476,4200.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",35.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6034463999999999,5.755094400000001,2.4316891999999997,21000.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",35.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6228492,11.565646399999999,4.828927200000001,42000.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",35.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5386616,1.234258,0.5224032000000001,4440.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",37.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5879411999999999,5.9907547999999995,2.550916,22200.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",37.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6168716,11.976594,5.1196768,44400.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",37.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5399408,1.311574,0.5488868,4680.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",39.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5915507999999999,6.335327599999999,2.7007047999999996,23400.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",39.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5891416,12.522652,5.3817944,46800.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",39.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5554956,1.3391984,0.5748920000000001,4920.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",41.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6173147999999999,6.6458656000000005,2.8488915999999995,24600.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",41.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6029708,13.343538800000001,5.6506708,49200.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",41.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5351272,1.44987,0.6028220000000001,5160.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",43.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5745376000000001,6.8756336,2.9371968000000006,25800.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",43.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5877432,13.8270808,5.9619616,51600.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",43.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5575128,1.4416400000000003,0.6252404,5400.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",45.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6022,7.296034800000001,3.1132140000000006,27000.0,0.2,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",45.0,100
