,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,get_intervals_time,transform_time,fit_randomforest_time,n_intervals_prop,interval_length_prop,interval_lengths,max_dilation_size,n_estimators,n_intervals
6,TSF_Dilation,Coffee,1.0,2.84008,1.79913,21000,0.152,1.6959600000000008,0.6184400000000034,1.0,1.0,"[3, 7, 9, 11]",2,700,10
7,TSF_Dilation,DiatomSizeReduction,0.94118,2.75608,2.57425,21000,0.12401,1.6369499999999995,0.623439999999998,1.0,1.0,"[3, 7, 9, 11]",2,700,10
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.7482,9.92112,2.07324,21000,0.12214,2.479279999999998,6.951710000000003,1.0,1.0,"[3, 7, 9, 11]",2,700,10
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.77174,15.95876,2.31466,21000,0.11895,2.8392999999999993,12.629169999999986,1.0,1.0,"[3, 7, 9, 11]",2,700,10
10,TSF_Dilation,DistalPhalanxTW,0.69784,11.60184,2.06853,21000,0.1197,2.499650000000001,8.604299999999997,1.0,1.0,"[3, 7, 9, 11]",2,700,10
11,TSF_Dilation,ECG200,0.88,3.85472,1.99554,21000,0.12301,1.9090999999999987,1.4437800000000007,1.0,1.0,"[3, 7, 9, 11]",2,700,10
12,TSF_Dilation,ECGFiveDays,0.97096,2.81643,3.56619,21000,0.11676,1.6994999999999991,0.6305999999999997,1.0,1.0,"[3, 7, 9, 11]",2,700,10
13,TSF_Dilation,ItalyPowerDemand,0.96501,3.21463,3.65032,21000,0.12232,1.8260599999999994,0.8952600000000006,1.0,1.0,"[3, 7, 9, 11]",2,700,10
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.6039,10.47604,2.1101,21000,0.1236,2.4767600000000014,7.500820000000001,1.0,1.0,"[3, 7, 9, 11]",2,700,10
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.82474,17.01221,2.30869,21000,0.11962,2.8510000000000013,13.66918999999999,1.0,1.0,"[3, 7, 9, 11]",2,700,10
16,TSF_Dilation,MiddlePhalanxTW,0.51299,14.94132,2.13775,21000,0.12346,2.5137899999999953,11.932319999999997,1.0,1.0,"[3, 7, 9, 11]",2,700,10
17,TSF_Dilation,OliveOil,0.93333,3.06677,1.84377,21000,0.13661,1.7297600000000024,0.8177800000000005,1.0,1.0,"[3, 7, 9, 11]",2,700,10
18,TSF_Dilation,Plane,1.0,4.48922,2.0169,21000,0.16994,1.9563000000000028,1.9931899999999996,1.0,1.0,"[3, 7, 9, 11]",2,700,10
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.84878,10.2813,2.22171,21000,0.12905,2.510390000000002,7.270690000000002,1.0,1.0,"[3, 7, 9, 11]",2,700,10
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.87973,15.4823,2.25394,21000,0.12646,2.808430000000004,12.174720000000011,1.0,1.0,"[3, 7, 9, 11]",2,700,10
21,TSF_Dilation,ProximalPhalanxTW,0.81951,11.95151,2.18928,21000,0.1288,2.482819999999995,8.96619,1.0,1.0,"[3, 7, 9, 11]",2,700,10
22,TSF_Dilation,SyntheticControl,0.98667,9.16978,2.48856,21000,0.12385,2.336560000000001,6.336809999999993,1.0,1.0,"[3, 7, 9, 11]",2,700,10
23,TSF_Dilation,TwoLeadECG,0.93503,2.89562,4.0262,21000,0.12077,1.7621500000000023,0.6390800000000006,1.0,1.0,"[3, 7, 9, 11]",2,700,10
24,TSF_Dilation,Wine,0.72222,3.3647,1.94437,21000,0.11725,1.8662100000000057,1.0127,1.0,1.0,"[3, 7, 9, 11]",2,700,10
0,TSF_Dilation,ArrowHead,0.77143,3.53447,2.63326,24000,0.13294,2.0126300000000032,0.9611100000000006,1.0,1.0,"[3, 7, 9, 11]",2,800,10
1,TSF_Dilation,Beef,0.8,3.63564,2.12545,24000,0.15239,2.0338800000000004,1.0322799999999983,1.0,1.0,"[3, 7, 9, 11]",2,800,10
2,TSF_Dilation,BeetleFly,0.95,3.24818,2.03636,24000,0.1457,1.9400499999999998,0.7346499999999996,1.0,1.0,"[3, 7, 9, 11]",2,800,10
3,TSF_Dilation,BirdChicken,0.8,3.1974,2.02947,24000,0.13915,1.9243299999999972,0.711109999999999,1.0,1.0,"[3, 7, 9, 11]",2,800,10
4,TSF_Dilation,Car,0.8,4.39639,2.30822,24000,0.16548,2.187729999999999,1.6157100000000002,1.0,1.0,"[3, 7, 9, 11]",2,800,10
5,TSF_Dilation,CBF,0.96889,3.39292,4.06489,24000,0.13473,1.9742699999999993,0.8539900000000008,1.0,1.0,"[3, 7, 9, 11]",2,800,10
6,TSF_Dilation,Coffee,1.0,3.20924,2.0568,24000,0.14197,1.9389300000000014,0.7030099999999977,1.0,1.0,"[3, 7, 9, 11]",2,800,10
7,TSF_Dilation,DiatomSizeReduction,0.94444,3.30719,3.02706,24000,0.15587,1.993200000000003,0.7258799999999971,1.0,1.0,"[3, 7, 9, 11]",2,800,10
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.73381,11.1883,2.29785,24000,0.13772,2.7796400000000028,7.859200000000007,1.0,1.0,"[3, 7, 9, 11]",2,800,10
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.77536,18.79612,2.71016,24000,0.15356,3.3157200000000007,14.884299999999998,1.0,1.0,"[3, 7, 9, 11]",2,800,10
10,TSF_Dilation,DistalPhalanxTW,0.69784,13.26152,2.33201,24000,0.13954,2.8680799999999955,9.83424,1.0,1.0,"[3, 7, 9, 11]",2,800,10
11,TSF_Dilation,ECG200,0.88,4.40915,2.35165,24000,0.15329,2.1921300000000024,1.640370000000002,1.0,1.0,"[3, 7, 9, 11]",2,800,10
12,TSF_Dilation,ECGFiveDays,0.97445,3.21091,4.01485,24000,0.14677,1.9311699999999965,0.710929999999999,1.0,1.0,"[3, 7, 9, 11]",2,800,10
13,TSF_Dilation,ItalyPowerDemand,0.96599,3.66723,4.12709,24000,0.14211,2.086880000000001,1.0157699999999994,1.0,1.0,"[3, 7, 9, 11]",2,800,10
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.59091,12.03339,2.39435,24000,0.13874,2.81172,8.66451999999999,1.0,1.0,"[3, 7, 9, 11]",2,800,10
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.83505,19.56663,2.68511,24000,0.13827,3.304229999999998,15.695120000000003,1.0,1.0,"[3, 7, 9, 11]",2,800,10
16,TSF_Dilation,MiddlePhalanxTW,0.53247,17.22364,2.45261,24000,0.15132,2.911399999999994,13.738200000000015,1.0,1.0,"[3, 7, 9, 11]",2,800,10
17,TSF_Dilation,OliveOil,0.93333,3.40505,2.08658,24000,0.14163,1.972359999999997,0.8741300000000005,1.0,1.0,"[3, 7, 9, 11]",2,800,10
18,TSF_Dilation,Plane,1.0,5.031,2.27935,24000,0.15134,2.1910400000000005,2.2669600000000028,1.0,1.0,"[3, 7, 9, 11]",2,800,10
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.84878,11.69834,2.52071,24000,0.14274,2.852060000000002,8.273449999999995,1.0,1.0,"[3, 7, 9, 11]",2,800,10
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.87973,17.85412,2.7601,24000,0.1443,3.2929500000000016,13.988309999999995,1.0,1.0,"[3, 7, 9, 11]",2,800,10
21,TSF_Dilation,ProximalPhalanxTW,0.81951,13.67007,2.51726,24000,0.14417,2.8827599999999984,10.215509999999991,1.0,1.0,"[3, 7, 9, 11]",2,800,10
22,TSF_Dilation,SyntheticControl,0.99,10.45066,2.88545,24000,0.14364,2.669980000000006,7.200099999999997,1.0,1.0,"[3, 7, 9, 11]",2,800,10
23,TSF_Dilation,TwoLeadECG,0.93854,3.22995,4.53104,24000,0.13538,1.9438599999999984,0.724829999999998,1.0,1.0,"[3, 7, 9, 11]",2,800,10
24,TSF_Dilation,Wine,0.77778,3.81038,2.13326,24000,0.13828,2.0945500000000004,1.1590200000000006,1.0,1.0,"[3, 7, 9, 11]",2,800,10
0,TSF_Dilation,ArrowHead,0.78857,3.9657,2.93525,27000,0.15063,2.2513600000000014,1.0849799999999978,1.0,1.0,"[3, 7, 9, 11]",2,900,10
1,TSF_Dilation,Beef,0.8,4.06994,2.37502,27000,0.16962,2.242880000000002,1.1805000000000003,1.0,1.0,"[3, 7, 9, 11]",2,900,10
2,TSF_Dilation,BeetleFly,0.95,3.64126,2.26031,27000,0.16403,2.2012900000000024,0.8012499999999995,1.0,1.0,"[3, 7, 9, 11]",2,900,10
3,TSF_Dilation,BirdChicken,0.85,3.70328,2.3182,27000,0.19113,2.1987599999999974,0.835750000000004,1.0,1.0,"[3, 7, 9, 11]",2,900,10
4,TSF_Dilation,Car,0.81667,4.78916,2.44216,27000,0.16245,2.3417399999999926,1.8107000000000006,1.0,1.0,"[3, 7, 9, 11]",2,900,10
5,TSF_Dilation,CBF,0.97111,3.84843,4.64242,27000,0.1644,2.2493200000000013,0.9584199999999992,1.0,1.0,"[3, 7, 9, 11]",2,900,10
6,TSF_Dilation,Coffee,1.0,3.52118,2.24684,27000,0.1515,2.1196199999999976,0.784769999999995,1.0,1.0,"[3, 7, 9, 11]",2,900,10
7,TSF_Dilation,DiatomSizeReduction,0.94118,3.51598,3.27605,27000,0.15654,2.1039800000000053,0.7798800000000033,1.0,1.0,"[3, 7, 9, 11]",2,900,10
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.7554,12.90071,2.72706,27000,0.16813,3.2830999999999975,8.974980000000008,1.0,1.0,"[3, 7, 9, 11]",2,900,10
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.77174,20.66256,2.92596,27000,0.15385,3.659510000000003,16.372840000000004,1.0,1.0,"[3, 7, 9, 11]",2,900,10
10,TSF_Dilation,DistalPhalanxTW,0.70504,14.88061,2.67161,27000,0.15776,3.1819399999999995,11.067910000000008,1.0,1.0,"[3, 7, 9, 11]",2,900,10
11,TSF_Dilation,ECG200,0.87,4.8846,2.57735,27000,0.15567,2.43829,1.8181100000000026,1.0,1.0,"[3, 7, 9, 11]",2,900,10
12,TSF_Dilation,ECGFiveDays,0.97329,3.65451,4.64048,27000,0.16396,2.252930000000004,0.7677499999999976,1.0,1.0,"[3, 7, 9, 11]",2,900,10
13,TSF_Dilation,ItalyPowerDemand,0.96307,4.22269,4.6554,27000,0.1641,2.399289999999995,1.1718900000000017,1.0,1.0,"[3, 7, 9, 11]",2,900,10
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.59091,13.61028,2.72363,27000,0.1594,3.234479999999994,9.741049999999989,1.0,1.0,"[3, 7, 9, 11]",2,900,10
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.83849,21.885,3.02977,27000,0.15235,3.6917100000000027,17.554610000000014,1.0,1.0,"[3, 7, 9, 11]",2,900,10
16,TSF_Dilation,MiddlePhalanxTW,0.53247,19.23013,2.68966,27000,0.16177,3.2102899999999956,15.391099999999996,1.0,1.0,"[3, 7, 9, 11]",2,900,10
17,TSF_Dilation,OliveOil,0.93333,3.87939,2.37679,27000,0.16566,2.2429300000000065,0.996100000000003,1.0,1.0,"[3, 7, 9, 11]",2,900,10
18,TSF_Dilation,Plane,1.0,5.70277,2.62714,27000,0.15615,2.5179600000000044,2.553660000000004,1.0,1.0,"[3, 7, 9, 11]",2,900,10
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.84878,13.24581,2.94563,27000,0.1571,3.245799999999996,9.362929999999986,1.0,1.0,"[3, 7, 9, 11]",2,900,10
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.8866,20.15204,3.12345,27000,0.1634,3.702590000000004,15.798769999999992,1.0,1.0,"[3, 7, 9, 11]",2,900,10
21,TSF_Dilation,ProximalPhalanxTW,0.81463,15.30489,2.75224,27000,0.15697,3.170799999999997,11.503740000000004,1.0,1.0,"[3, 7, 9, 11]",2,900,10
22,TSF_Dilation,SyntheticControl,0.99,11.72883,3.15707,27000,0.14856,3.0052699999999986,8.103280000000005,1.0,1.0,"[3, 7, 9, 11]",2,900,10
23,TSF_Dilation,TwoLeadECG,0.94118,3.62683,5.08613,27000,0.16728,2.195640000000002,0.79967,1.0,1.0,"[3, 7, 9, 11]",2,900,10
24,TSF_Dilation,Wine,0.72222,4.41687,2.53492,27000,0.15616,2.4508399999999915,1.3253800000000013,1.0,1.0,"[3, 7, 9, 11]",2,900,10
0,TSF_Dilation,ArrowHead,0.76571,4.29412,3.18419,30000,0.16632,2.4237799999999923,1.1817100000000007,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
1,TSF_Dilation,Beef,0.8,4.45339,2.54983,30000,0.18345,2.433319999999992,1.3065899999999995,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
2,TSF_Dilation,BeetleFly,0.95,3.99948,2.50629,30000,0.17292,2.3760299999999934,0.9278100000000018,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
3,TSF_Dilation,BirdChicken,0.85,3.99016,2.51712,30000,0.17923,2.4054899999999964,0.8809400000000006,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
4,TSF_Dilation,Car,0.8,5.33511,2.77336,30000,0.17056,2.629269999999992,2.0002300000000006,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
5,TSF_Dilation,CBF,0.97111,4.14797,5.0548,30000,0.16722,2.411929999999997,1.04806,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
6,TSF_Dilation,Coffee,1.0,4.0974,2.5909,30000,0.18952,2.476400000000002,0.895009999999996,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
7,TSF_Dilation,DiatomSizeReduction,0.93791,3.9951,3.72604,30000,0.16953,2.4218599999999944,0.8801700000000037,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.74101,14.11217,3.02675,30000,0.18402,3.577219999999995,9.832309999999993,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.77536,22.74272,3.31205,30000,0.17695,4.076230000000001,17.963309999999996,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
10,TSF_Dilation,DistalPhalanxTW,0.69784,16.72425,2.9971,30000,0.16519,3.625989999999998,12.395539999999999,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
11,TSF_Dilation,ECG200,0.87,5.39376,2.80301,30000,0.17258,2.692449999999997,2.0151999999999988,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
12,TSF_Dilation,ECGFiveDays,0.97329,4.00945,5.02761,30000,0.17839,2.434929999999995,0.8759099999999947,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
13,TSF_Dilation,ItalyPowerDemand,0.96696,4.64376,5.1369,30000,0.18185,2.6256599999999994,1.3016299999999983,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.59091,15.00828,3.00233,30000,0.1697,3.5734799999999964,10.738860000000003,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.83849,24.16611,3.33856,30000,0.17518,4.098899999999998,19.36283000000002,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
16,TSF_Dilation,MiddlePhalanxTW,0.52597,21.1382,3.03762,30000,0.17991,3.5792299999999972,16.8507,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
17,TSF_Dilation,OliveOil,0.93333,4.27476,2.61567,30000,0.18007,2.4712800000000046,1.095180000000002,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
18,TSF_Dilation,Plane,1.0,6.34046,2.91607,30000,0.19729,2.7868500000000047,2.835460000000005,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.84878,14.69371,3.21453,30000,0.17015,3.6015,10.39196000000001,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.88316,22.24441,3.26646,30000,0.17904,3.96676,17.582199999999986,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
21,TSF_Dilation,ProximalPhalanxTW,0.81951,17.26365,3.13454,30000,0.17962,3.6283199999999955,12.927869999999961,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
22,TSF_Dilation,SyntheticControl,0.99,13.0689,3.56428,30000,0.17623,3.3632300000000024,8.994450000000011,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
23,TSF_Dilation,TwoLeadECG,0.93679,4.02356,5.65001,30000,0.1761,2.41023,0.9155699999999984,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
24,TSF_Dilation,Wine,0.7963,4.75517,2.70232,30000,0.18175,2.603859999999994,1.4486700000000001,1.0,1.0,"[3, 7, 9, 11]",2,1000,10
