,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,n_shapelet_samples,max_shapelet_length,max_shapelets
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85223,1144.01419,43.46147,20000,50000,80,20000
16,STC_Dilation,MiddlePhalanxTW,0.55195,528.30568,21.34851,20000,50000,80,20000
17,STC_Dilation,OliveOil,0.93333,139.05481,4.88251,20000,50000,80,20000
18,STC_Dilation,Plane,1.0,136.06776,5.27135,20000,50000,80,20000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83902,487.19145,25.42191,20000,50000,80,20000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.89003,1141.17386,42.85441,20000,50000,80,20000
21,STC_Dilation,ProximalPhalanxTW,0.78049,493.75536,25.06522,20000,50000,80,20000
22,STC_Dilation,SyntheticControl,0.99667,285.32985,20.82052,20000,50000,80,20000
23,STC_Dilation,TwoLeadECG,0.99298,32.4746,8.18438,20000,50000,80,20000
24,STC_Dilation,Wine,0.96296,118.48477,6.58741,20000,50000,80,20000
0,STC_Dilation,ArrowHead,0.77714,99.83608,7.76509,30000,50000,80,30000
1,STC_Dilation,Beef,0.9,145.7003,4.33164,30000,50000,80,30000
2,STC_Dilation,BeetleFly,1.0,106.0716,2.43593,30000,50000,80,30000
3,STC_Dilation,BirdChicken,0.9,104.64136,2.04564,30000,50000,80,30000
4,STC_Dilation,Car,0.88333,335.77399,13.94584,30000,50000,80,30000
5,STC_Dilation,CBF,0.96333,52.96039,11.24411,30000,50000,80,30000
6,STC_Dilation,Coffee,0.92857,75.97888,2.08565,30000,50000,80,30000
7,STC_Dilation,DiatomSizeReduction,0.94444,70.62965,6.35966,30000,50000,80,30000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.72662,486.25112,17.85398,30000,50000,80,30000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78261,1159.65879,39.52769,30000,50000,80,30000
10,STC_Dilation,DistalPhalanxTW,0.69065,485.98222,18.35905,30000,50000,80,30000
11,STC_Dilation,ECG200,0.84,84.28413,4.5057,30000,50000,80,30000
12,STC_Dilation,ECGFiveDays,0.99535,39.26252,10.31857,30000,50000,80,30000
13,STC_Dilation,ItalyPowerDemand,0.95918,37.02224,10.1822,30000,50000,80,30000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57792,492.22996,19.66967,30000,50000,80,30000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.86942,1153.26427,43.97628,30000,50000,80,30000
16,STC_Dilation,MiddlePhalanxTW,0.55195,515.90085,20.42447,30000,50000,80,30000
17,STC_Dilation,OliveOil,0.9,139.15652,4.83904,30000,50000,80,30000
18,STC_Dilation,Plane,1.0,139.57515,5.47027,30000,50000,80,30000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.82927,490.42268,26.56926,30000,50000,80,30000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90722,1140.98675,43.5836,30000,50000,80,30000
21,STC_Dilation,ProximalPhalanxTW,0.79512,497.97312,26.02475,30000,50000,80,30000
22,STC_Dilation,SyntheticControl,0.99667,285.55999,20.66549,30000,50000,80,30000
23,STC_Dilation,TwoLeadECG,0.99473,33.15178,7.98596,30000,50000,80,30000
24,STC_Dilation,Wine,0.90741,119.32928,6.75981,30000,50000,80,30000
0,STC_Dilation,ArrowHead,0.76571,99.96967,7.69699,50000,50000,80,50000
1,STC_Dilation,Beef,0.76667,146.5125,4.3652,50000,50000,80,50000
2,STC_Dilation,BeetleFly,0.9,104.83876,2.30772,50000,50000,80,50000
3,STC_Dilation,BirdChicken,0.85,106.45675,2.21152,50000,50000,80,50000
4,STC_Dilation,Car,0.91667,336.12466,14.1832,50000,50000,80,50000
5,STC_Dilation,CBF,0.96556,52.82977,10.68322,50000,50000,80,50000
6,STC_Dilation,Coffee,0.96429,73.74836,1.95137,50000,50000,80,50000
7,STC_Dilation,DiatomSizeReduction,0.92157,71.43488,6.30149,50000,50000,80,50000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.73381,486.36745,17.63026,50000,50000,80,50000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.79348,1179.43684,43.01179,50000,50000,80,50000
10,STC_Dilation,DistalPhalanxTW,0.65468,490.52824,18.57179,50000,50000,80,50000
11,STC_Dilation,ECG200,0.87,85.20666,4.50936,50000,50000,80,50000
12,STC_Dilation,ECGFiveDays,0.99419,38.92286,10.14691,50000,50000,80,50000
13,STC_Dilation,ItalyPowerDemand,0.95918,37.60271,10.30453,50000,50000,80,50000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57143,489.11651,18.99638,50000,50000,80,50000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.84536,1147.55297,42.85485,50000,50000,80,50000
16,STC_Dilation,MiddlePhalanxTW,0.57143,514.80792,20.00207,50000,50000,80,50000
17,STC_Dilation,OliveOil,0.9,138.85649,4.87705,50000,50000,80,50000
18,STC_Dilation,Plane,1.0,138.02415,5.61483,50000,50000,80,50000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83902,483.76079,25.34489,50000,50000,80,50000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.89003,1167.41013,42.54564,50000,50000,80,50000
21,STC_Dilation,ProximalPhalanxTW,0.79024,502.76304,25.65928,50000,50000,80,50000
22,STC_Dilation,SyntheticControl,0.99667,287.5461,21.40934,50000,50000,80,50000
23,STC_Dilation,TwoLeadECG,0.99034,32.28982,8.19586,50000,50000,80,50000
24,STC_Dilation,Wine,0.94444,120.61487,6.71628,50000,50000,80,50000
0,STC_Dilation,ArrowHead,0.73143,98.26352,6.57274,360,50000,100,
1,STC_Dilation,Beef,0.83333,143.5987,3.4803,300,50000,100,
2,STC_Dilation,BeetleFly,0.9,111.37122,2.02728,200,50000,100,
3,STC_Dilation,BirdChicken,0.85,107.65252,1.74207,200,50000,100,
4,STC_Dilation,Car,0.95,341.65593,10.71427,600,50000,100,
5,STC_Dilation,CBF,0.97111,53.70012,10.19562,300,50000,100,
6,STC_Dilation,Coffee,1.0,72.79221,1.57013,280,50000,100,
7,STC_Dilation,DiatomSizeReduction,0.95752,71.58128,5.51232,160,50000,100,
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.73381,466.15799,15.255,1000,50000,100,
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.79348,1143.09805,36.37345,1000,50000,100,
10,STC_Dilation,DistalPhalanxTW,0.69065,456.60688,14.58055,1000,50000,100,
11,STC_Dilation,ECG200,0.83,82.053,4.29239,1000,50000,100,
12,STC_Dilation,ECGFiveDays,0.99652,38.73156,9.1772,230,50000,100,
13,STC_Dilation,ItalyPowerDemand,0.95627,37.99583,10.64002,670,50000,100,
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.55195,473.80238,17.33084,1000,50000,100,
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85567,1086.7121,31.70771,1000,50000,100,
16,STC_Dilation,MiddlePhalanxTW,0.54545,498.24527,17.98028,1000,50000,100,
17,STC_Dilation,OliveOil,0.9,132.90335,3.47986,300,50000,100,
18,STC_Dilation,Plane,1.0,135.47005,5.34143,1000,50000,100,
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,478.5255,24.46496,1000,50000,100,
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.87285,1045.31443,31.63073,1000,50000,100,
21,STC_Dilation,ProximalPhalanxTW,0.78049,467.15134,21.66797,1000,50000,100,
22,STC_Dilation,SyntheticControl,0.99667,288.11436,20.71985,1000,50000,100,
23,STC_Dilation,TwoLeadECG,0.98859,32.38254,7.95207,230,50000,100,
24,STC_Dilation,Wine,0.85185,117.43107,6.33858,570,50000,100,
0,STC_Dilation,ArrowHead,0.77714,101.17919,7.03542,10000,50000,100,10000
1,STC_Dilation,Beef,0.86667,149.2639,3.86674,10000,50000,100,10000
2,STC_Dilation,BeetleFly,0.95,113.05974,2.11924,10000,50000,100,10000
3,STC_Dilation,BirdChicken,0.85,110.20702,1.86431,10000,50000,100,10000
4,STC_Dilation,Car,0.88333,354.67314,13.01878,10000,50000,100,10000
5,STC_Dilation,CBF,0.94222,53.73841,10.38133,10000,50000,100,10000
6,STC_Dilation,Coffee,1.0,74.75831,1.73886,10000,50000,100,10000
7,STC_Dilation,DiatomSizeReduction,0.93464,73.66606,6.19131,10000,50000,100,10000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.74101,485.8014,17.48229,10000,50000,100,10000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.77899,1163.74475,41.0834,10000,50000,100,10000
10,STC_Dilation,DistalPhalanxTW,0.68345,491.4925,18.67272,10000,50000,100,10000
11,STC_Dilation,ECG200,0.88,81.79826,4.38707,10000,50000,100,10000
12,STC_Dilation,ECGFiveDays,0.99419,39.24683,9.8295,10000,50000,100,10000
13,STC_Dilation,ItalyPowerDemand,0.95432,38.46067,11.03107,10000,50000,100,10000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.55844,495.48061,19.67652,10000,50000,100,10000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.86254,1148.64981,43.34722,10000,50000,100,10000
16,STC_Dilation,MiddlePhalanxTW,0.57143,512.37097,19.66048,10000,50000,100,10000
17,STC_Dilation,OliveOil,0.9,141.85723,4.58777,10000,50000,100,10000
18,STC_Dilation,Plane,1.0,134.33973,5.23667,10000,50000,100,10000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.82927,487.95395,25.86131,10000,50000,100,10000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.8866,1122.93233,41.39095,10000,50000,100,10000
21,STC_Dilation,ProximalPhalanxTW,0.79512,499.64588,27.96342,10000,50000,100,10000
22,STC_Dilation,SyntheticControl,0.99667,284.69181,20.70963,10000,50000,100,10000
23,STC_Dilation,TwoLeadECG,0.98946,32.6164,8.1606,10000,50000,100,10000
24,STC_Dilation,Wine,0.98148,117.06428,6.23179,10000,50000,100,10000
0,STC_Dilation,ArrowHead,0.76571,97.60395,6.45955,20000,50000,100,20000
1,STC_Dilation,Beef,0.86667,148.43498,4.13131,20000,50000,100,20000
2,STC_Dilation,BeetleFly,0.9,113.69172,2.27249,20000,50000,100,20000
3,STC_Dilation,BirdChicken,0.9,112.02821,1.97315,20000,50000,100,20000
4,STC_Dilation,Car,0.85,353.48655,12.78455,20000,50000,100,20000
5,STC_Dilation,CBF,0.95556,53.56481,9.74579,20000,50000,100,20000
6,STC_Dilation,Coffee,1.0,73.62289,1.68316,20000,50000,100,20000
7,STC_Dilation,DiatomSizeReduction,0.93137,73.46946,5.7252,20000,50000,100,20000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.72662,481.98318,16.96036,20000,50000,100,20000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.79348,1177.53753,40.92539,20000,50000,100,20000
10,STC_Dilation,DistalPhalanxTW,0.66906,488.28366,17.71597,20000,50000,100,20000
11,STC_Dilation,ECG200,0.85,81.71882,4.31391,20000,50000,100,20000
12,STC_Dilation,ECGFiveDays,0.99652,38.92217,9.25078,20000,50000,100,20000
13,STC_Dilation,ItalyPowerDemand,0.96307,38.22717,11.13088,20000,50000,100,20000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.54545,489.42007,19.28883,20000,50000,100,20000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85911,1138.13816,41.08383,20000,50000,100,20000
16,STC_Dilation,MiddlePhalanxTW,0.53896,513.93217,19.74435,20000,50000,100,20000
17,STC_Dilation,OliveOil,0.9,140.09267,4.09611,20000,50000,100,20000
18,STC_Dilation,Plane,1.0,134.64,5.28914,20000,50000,100,20000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.8439,488.17747,25.60297,20000,50000,100,20000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.89691,1142.40817,42.38437,20000,50000,100,20000
21,STC_Dilation,ProximalPhalanxTW,0.77561,495.39828,25.6046,20000,50000,100,20000
22,STC_Dilation,SyntheticControl,0.99667,286.15397,21.059,20000,50000,100,20000
23,STC_Dilation,TwoLeadECG,0.98683,33.29257,8.53441,20000,50000,100,20000
24,STC_Dilation,Wine,0.96296,114.71101,6.01071,20000,50000,100,20000
0,STC_Dilation,ArrowHead,0.73714,99.18125,6.69359,30000,50000,100,30000
1,STC_Dilation,Beef,0.83333,149.12314,4.02724,30000,50000,100,30000
2,STC_Dilation,BeetleFly,0.9,113.05475,2.19733,30000,50000,100,30000
3,STC_Dilation,BirdChicken,0.8,112.40926,1.9858,30000,50000,100,30000
4,STC_Dilation,Car,0.91667,358.81122,13.14601,30000,50000,100,30000
5,STC_Dilation,CBF,0.95222,52.91723,9.60972,30000,50000,100,30000
6,STC_Dilation,Coffee,1.0,75.31358,1.89037,30000,50000,100,30000
7,STC_Dilation,DiatomSizeReduction,0.93137,74.72749,6.42141,30000,50000,100,30000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.72662,489.33362,18.05983,30000,50000,100,30000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78986,1177.90885,40.66426,30000,50000,100,30000
10,STC_Dilation,DistalPhalanxTW,0.65468,491.60123,18.39979,30000,50000,100,30000
11,STC_Dilation,ECG200,0.86,80.96368,4.22969,30000,50000,100,30000
12,STC_Dilation,ECGFiveDays,0.99652,38.9788,8.88731,30000,50000,100,30000
13,STC_Dilation,ItalyPowerDemand,0.95627,37.97364,11.13572,30000,50000,100,30000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.55195,488.46853,18.91108,30000,50000,100,30000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85223,1175.52528,44.63106,30000,50000,100,30000
16,STC_Dilation,MiddlePhalanxTW,0.54545,516.51074,20.61953,30000,50000,100,30000
17,STC_Dilation,OliveOil,0.93333,140.08047,4.24681,30000,50000,100,30000
18,STC_Dilation,Plane,1.0,134.96639,5.11958,30000,50000,100,30000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,487.50794,26.29965,30000,50000,100,30000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90034,1122.92902,41.48142,30000,50000,100,30000
21,STC_Dilation,ProximalPhalanxTW,0.78537,495.8496,25.63437,30000,50000,100,30000
22,STC_Dilation,SyntheticControl,0.99667,286.24834,21.07053,30000,50000,100,30000
23,STC_Dilation,TwoLeadECG,0.98683,33.59865,9.04538,30000,50000,100,30000
24,STC_Dilation,Wine,0.96296,116.25307,6.22667,30000,50000,100,30000
0,STC_Dilation,ArrowHead,0.74857,98.32623,6.60406,50000,50000,100,50000
1,STC_Dilation,Beef,0.8,152.07282,3.98595,50000,50000,100,50000
2,STC_Dilation,BeetleFly,0.95,112.61036,2.12859,50000,50000,100,50000
3,STC_Dilation,BirdChicken,0.9,111.995,1.94012,50000,50000,100,50000
4,STC_Dilation,Car,0.86667,355.02122,12.99887,50000,50000,100,50000
5,STC_Dilation,CBF,0.96778,53.015,10.09526,50000,50000,100,50000
6,STC_Dilation,Coffee,1.0,75.18158,1.83378,50000,50000,100,50000
7,STC_Dilation,DiatomSizeReduction,0.93464,73.84139,5.72537,50000,50000,100,50000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.69784,484.14637,17.24674,50000,50000,100,50000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.80072,1162.871,40.3969,50000,50000,100,50000
10,STC_Dilation,DistalPhalanxTW,0.70504,486.8331,17.72402,50000,50000,100,50000
11,STC_Dilation,ECG200,0.85,82.37344,4.37767,50000,50000,100,50000
12,STC_Dilation,ECGFiveDays,0.99535,38.4067,9.03912,50000,50000,100,50000
13,STC_Dilation,ItalyPowerDemand,0.95821,37.70783,10.50007,50000,50000,100,50000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.56494,490.16184,19.33016,50000,50000,100,50000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.84536,1146.90755,41.83753,50000,50000,100,50000
16,STC_Dilation,MiddlePhalanxTW,0.56494,510.97599,20.29801,50000,50000,100,50000
17,STC_Dilation,OliveOil,0.9,140.80489,4.09861,50000,50000,100,50000
18,STC_Dilation,Plane,1.0,135.48049,5.45542,50000,50000,100,50000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.82927,482.03652,25.20286,50000,50000,100,50000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.89003,1134.43144,42.41571,50000,50000,100,50000
21,STC_Dilation,ProximalPhalanxTW,0.80976,496.86964,25.914,50000,50000,100,50000
22,STC_Dilation,SyntheticControl,0.99667,286.49858,20.64236,50000,50000,100,50000
23,STC_Dilation,TwoLeadECG,0.9921,33.07358,8.20062,50000,50000,100,50000
24,STC_Dilation,Wine,0.96296,115.97684,6.08546,50000,50000,100,50000
0,STC_Dilation,ArrowHead,0.76,99.18835,5.41418,360,50000,200,
1,STC_Dilation,Beef,0.8,162.88229,2.86636,300,50000,200,
2,STC_Dilation,BeetleFly,0.85,146.54385,1.50018,200,50000,200,
3,STC_Dilation,BirdChicken,0.9,134.94776,1.36512,200,50000,200,
4,STC_Dilation,Car,0.93333,429.50048,8.99406,600,50000,200,
5,STC_Dilation,CBF,0.96778,53.67509,9.40622,300,50000,200,
6,STC_Dilation,Coffee,1.0,66.96655,1.10885,280,50000,200,
7,STC_Dilation,DiatomSizeReduction,0.88562,70.80617,3.96547,160,50000,200,
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.73381,469.86626,16.0139,1000,50000,200,
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78623,1144.18057,36.72919,1000,50000,200,
10,STC_Dilation,DistalPhalanxTW,0.67626,455.6659,14.32782,1000,50000,200,
11,STC_Dilation,ECG200,0.86,82.41609,4.48564,1000,50000,200,
12,STC_Dilation,ECGFiveDays,0.99419,40.70796,9.20317,230,50000,200,
13,STC_Dilation,ItalyPowerDemand,0.95724,38.06685,10.71726,670,50000,200,
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.53247,481.42038,18.0952,1000,50000,200,
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.83849,1079.54059,31.16213,1000,50000,200,
16,STC_Dilation,MiddlePhalanxTW,0.57792,488.25302,17.39201,1000,50000,200,
17,STC_Dilation,OliveOil,0.86667,149.11839,2.71736,300,50000,200,
18,STC_Dilation,Plane,1.0,130.36936,5.2912,1000,50000,200,
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,479.35975,24.42501,1000,50000,200,
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.89003,1066.56715,30.22046,1000,50000,200,
21,STC_Dilation,ProximalPhalanxTW,0.79024,461.83782,21.6559,1000,50000,200,
22,STC_Dilation,SyntheticControl,0.99667,284.96837,20.32847,1000,50000,200,
23,STC_Dilation,TwoLeadECG,0.98507,33.50413,8.59622,230,50000,200,
24,STC_Dilation,Wine,0.94444,93.62391,4.54423,570,50000,200,
0,STC_Dilation,ArrowHead,0.79429,99.38922,5.34246,10000,50000,200,10000
1,STC_Dilation,Beef,0.9,163.54177,2.8794,10000,50000,200,10000
2,STC_Dilation,BeetleFly,0.75,143.70871,1.53477,10000,50000,200,10000
3,STC_Dilation,BirdChicken,0.9,136.33075,1.33098,10000,50000,200,10000
4,STC_Dilation,Car,0.91667,420.57343,8.5896,10000,50000,200,10000
5,STC_Dilation,CBF,0.96222,53.1046,9.65173,10000,50000,200,10000
6,STC_Dilation,Coffee,1.0,69.35086,1.28304,10000,50000,200,10000
7,STC_Dilation,DiatomSizeReduction,0.94118,71.57916,4.01872,10000,50000,200,10000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.73381,485.05423,17.59289,10000,50000,200,10000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.77899,1162.0475,41.51035,10000,50000,200,10000
10,STC_Dilation,DistalPhalanxTW,0.66906,498.46149,19.11119,10000,50000,200,10000
11,STC_Dilation,ECG200,0.84,82.37825,4.41287,10000,50000,200,10000
12,STC_Dilation,ECGFiveDays,0.99535,40.18191,8.46686,10000,50000,200,10000
13,STC_Dilation,ItalyPowerDemand,0.95918,37.56307,10.36588,10000,50000,200,10000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57792,492.49477,19.66685,10000,50000,200,10000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85911,1157.61545,44.11734,10000,50000,200,10000
16,STC_Dilation,MiddlePhalanxTW,0.55844,515.03862,19.66411,10000,50000,200,10000
17,STC_Dilation,OliveOil,0.9,151.98066,2.8061,10000,50000,200,10000
18,STC_Dilation,Plane,1.0,129.7134,5.25308,10000,50000,200,10000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.82439,483.20116,25.73227,10000,50000,200,10000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90034,1145.85116,43.43469,10000,50000,200,10000
21,STC_Dilation,ProximalPhalanxTW,0.79512,492.54656,25.24113,10000,50000,200,10000
22,STC_Dilation,SyntheticControl,0.99667,284.71385,20.40373,10000,50000,200,10000
23,STC_Dilation,TwoLeadECG,0.98244,32.78453,8.78694,10000,50000,200,10000
24,STC_Dilation,Wine,1.0,92.45625,4.60464,10000,50000,200,10000
0,STC_Dilation,ArrowHead,0.82857,98.31111,4.99834,20000,50000,200,20000
1,STC_Dilation,Beef,0.8,167.33987,3.15195,20000,50000,200,20000
2,STC_Dilation,BeetleFly,0.75,143.27767,1.52626,20000,50000,200,20000
3,STC_Dilation,BirdChicken,0.85,135.78811,1.34872,20000,50000,200,20000
4,STC_Dilation,Car,0.91667,422.12208,8.77055,20000,50000,200,20000
5,STC_Dilation,CBF,0.95556,53.26565,10.24965,20000,50000,200,20000
6,STC_Dilation,Coffee,0.96429,68.10991,1.19538,20000,50000,200,20000
7,STC_Dilation,DiatomSizeReduction,0.90523,72.64424,4.13277,20000,50000,200,20000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.72662,483.1225,17.03512,20000,50000,200,20000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.7971,1181.78125,43.09705,20000,50000,200,20000
10,STC_Dilation,DistalPhalanxTW,0.68345,489.90456,18.37417,20000,50000,200,20000
11,STC_Dilation,ECG200,0.85,82.16098,4.36025,20000,50000,200,20000
12,STC_Dilation,ECGFiveDays,0.99535,39.37207,8.20734,20000,50000,200,20000
13,STC_Dilation,ItalyPowerDemand,0.95821,38.60755,11.08327,20000,50000,200,20000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57143,492.42958,19.31728,20000,50000,200,20000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85567,1157.70633,42.65226,20000,50000,200,20000
16,STC_Dilation,MiddlePhalanxTW,0.51948,513.2746,19.84851,20000,50000,200,20000
17,STC_Dilation,OliveOil,0.83333,153.2885,2.87983,20000,50000,200,20000
18,STC_Dilation,Plane,1.0,131.18474,5.34989,20000,50000,200,20000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.82927,488.13479,26.35215,20000,50000,200,20000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90722,1129.70825,42.80746,20000,50000,200,20000
21,STC_Dilation,ProximalPhalanxTW,0.79024,504.00097,26.85383,20000,50000,200,20000
22,STC_Dilation,SyntheticControl,1.0,286.0746,20.84973,20000,50000,200,20000
23,STC_Dilation,TwoLeadECG,0.98946,33.26632,9.40707,20000,50000,200,20000
24,STC_Dilation,Wine,0.90741,93.37883,4.35296,20000,50000,200,20000
0,STC_Dilation,ArrowHead,0.78857,98.55473,5.37236,30000,50000,200,30000
1,STC_Dilation,Beef,0.93333,162.17001,2.82818,30000,50000,200,30000
2,STC_Dilation,BeetleFly,0.75,142.97563,1.56573,30000,50000,200,30000
3,STC_Dilation,BirdChicken,0.9,134.36949,1.24252,30000,50000,200,30000
4,STC_Dilation,Car,0.93333,419.75608,8.30673,30000,50000,200,30000
5,STC_Dilation,CBF,0.95889,53.08521,10.34561,30000,50000,200,30000
6,STC_Dilation,Coffee,1.0,67.50709,1.20367,30000,50000,200,30000
7,STC_Dilation,DiatomSizeReduction,0.93464,71.85953,4.11873,30000,50000,200,30000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.72662,488.0534,17.93803,30000,50000,200,30000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78986,1156.52209,39.78584,30000,50000,200,30000
10,STC_Dilation,DistalPhalanxTW,0.69784,488.8746,18.22304,30000,50000,200,30000
11,STC_Dilation,ECG200,0.88,82.19569,4.38707,30000,50000,200,30000
12,STC_Dilation,ECGFiveDays,0.99652,39.39194,8.51187,30000,50000,200,30000
13,STC_Dilation,ItalyPowerDemand,0.95627,37.33827,9.99506,30000,50000,200,30000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57143,492.55747,19.94869,30000,50000,200,30000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.86942,1159.31143,43.68754,30000,50000,200,30000
16,STC_Dilation,MiddlePhalanxTW,0.55844,517.59672,20.00107,30000,50000,200,30000
17,STC_Dilation,OliveOil,0.9,149.94549,2.82447,30000,50000,200,30000
18,STC_Dilation,Plane,1.0,131.73389,5.43058,30000,50000,200,30000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,498.05633,26.88078,30000,50000,200,30000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.89003,1132.19104,41.89417,30000,50000,200,30000
21,STC_Dilation,ProximalPhalanxTW,0.77561,493.12154,25.16752,30000,50000,200,30000
22,STC_Dilation,SyntheticControl,0.99667,287.07295,20.95751,30000,50000,200,30000
23,STC_Dilation,TwoLeadECG,0.99034,33.19466,8.13082,30000,50000,200,30000
