,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,num_of_random_dilations_per_window,win_lengths,norm_options,word_lengths,alphabet_size,feature_selection,max_feature_count
1,CBOSS_Dilation,Beef,0.6,10.35531,1.07123,464,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
2,CBOSS_Dilation,BeetleFly,0.75,7.80948,0.75301,1276,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
3,CBOSS_Dilation,BirdChicken,0.85,6.28927,0.74257,522,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
4,CBOSS_Dilation,Car,0.71667,18.28538,2.15386,319,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
5,CBOSS_Dilation,CBF,0.97444,2.6268,26.79791,232,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
6,CBOSS_Dilation,Coffee,0.89286,5.98246,0.93508,29,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.83007,1.46887,9.3045,174,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.57554,12.03619,4.24968,986,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.66304,24.71972,7.98605,348,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.60432,56.22458,4.36596,290,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
11,CBOSS_Dilation,ECG200,0.78,12.46615,3.11097,290,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.90708,3.13025,25.13516,203,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.7036,2.32714,26.21841,261,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.42857,48.57847,4.71071,522,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.58419,68.72,8.24104,406,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.46104,36.19468,4.73974,783,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
17,CBOSS_Dilation,OliveOil,0.66667,9.97996,1.13011,116,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
18,CBOSS_Dilation,Plane,1.0,26.99861,3.42123,928,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.69756,17.14479,6.27863,87,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.75601,17.93207,9.33208,174,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.70244,18.18584,6.58974,203,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.90333,11.49185,9.40155,841,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.85689,10.58851,29.47632,29,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
24,CBOSS_Dilation,Wine,0.5,11.8041,1.15832,0,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
0,CBOSS_Dilation,ArrowHead,0.83429,8.97508,5.8435,5974,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
1,CBOSS_Dilation,Beef,0.43333,5.03116,1.14628,2494,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
2,CBOSS_Dilation,BeetleFly,0.9,6.1962,0.89815,1972,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
3,CBOSS_Dilation,BirdChicken,0.9,3.38359,0.87874,2001,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
4,CBOSS_Dilation,Car,0.85,26.75962,2.33612,5336,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
5,CBOSS_Dilation,CBF,0.95222,7.53832,26.60664,2958,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
6,CBOSS_Dilation,Coffee,0.96429,6.29272,1.09565,348,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.86275,4.73695,10.06475,232,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.66906,12.16445,4.83909,7598,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.67391,21.54346,9.16225,2871,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.57554,61.65974,4.47256,493,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
11,CBOSS_Dilation,ECG200,0.81,28.41126,3.23698,1392,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
12,CBOSS_Dilation,ECGFiveDays,1.0,3.91147,25.19745,638,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.86589,6.51794,29.11016,261,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.43506,49.11817,5.18166,1102,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.72165,69.22658,9.05164,4002,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.46104,19.77315,5.31155,2813,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
17,CBOSS_Dilation,OliveOil,0.83333,7.07704,1.14729,232,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
18,CBOSS_Dilation,Plane,1.0,12.81263,3.62073,8033,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.80976,61.35262,6.51801,812,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.82818,41.13036,10.39312,2378,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.69268,61.78502,6.57395,1247,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.84333,25.68746,9.56178,1827,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.93854,2.83319,32.5416,232,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
24,CBOSS_Dilation,Wine,0.5,5.31968,1.42711,116,29,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
0,CBOSS_Dilation,ArrowHead,0.81143,3.14974,5.48953,957,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
1,CBOSS_Dilation,Beef,0.7,5.79378,1.08913,609,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
2,CBOSS_Dilation,BeetleFly,0.85,2.1293,0.73719,1392,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
3,CBOSS_Dilation,BirdChicken,0.8,4.55597,0.7632,667,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
4,CBOSS_Dilation,Car,0.75,16.31513,2.15634,1044,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
5,CBOSS_Dilation,CBF,0.86556,4.01011,26.55037,435,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
6,CBOSS_Dilation,Coffee,0.92857,4.7793,0.95859,377,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.87908,2.83672,9.43836,290,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.69065,7.15905,4.49372,1102,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.6558,37.5248,8.56775,928,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.55396,28.89146,4.41036,841,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
11,CBOSS_Dilation,ECG200,0.83,12.68281,3.0808,435,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.98722,2.25303,25.70219,261,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.84548,2.25277,28.7427,174,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.56494,28.87382,4.9818,580,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.50859,10.89928,8.74633,348,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.43506,28.28419,4.75421,406,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
17,CBOSS_Dilation,OliveOil,0.56667,17.15772,0.99209,29,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
18,CBOSS_Dilation,Plane,1.0,10.29828,3.39817,1421,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.79512,28.45864,6.33144,290,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.78694,35.07844,9.25862,609,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.67805,9.30604,6.43347,435,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.92333,16.05422,9.61284,1798,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.49956,7.05387,29.46416,29,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
24,CBOSS_Dilation,Wine,0.5,15.27698,1.43178,29,29,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
0,CBOSS_Dilation,ArrowHead,0.77714,21.28288,5.5503,7975,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
1,CBOSS_Dilation,Beef,0.5,4.87409,1.17347,986,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
2,CBOSS_Dilation,BeetleFly,0.75,4.67821,0.85889,5249,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
3,CBOSS_Dilation,BirdChicken,1.0,4.93306,0.90142,3190,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
4,CBOSS_Dilation,Car,0.81667,15.94515,2.37766,8091,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
5,CBOSS_Dilation,CBF,0.98889,7.38269,26.90509,3335,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
6,CBOSS_Dilation,Coffee,1.0,7.3452,1.09455,493,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.85948,3.93853,9.85553,1450,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.71942,32.89719,4.70703,8410,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.68841,20.45889,9.1403,6322,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.56835,32.4945,4.63747,3016,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
11,CBOSS_Dilation,ECG200,0.85,9.6836,3.04478,1769,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.98142,3.39765,25.02896,841,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.7862,2.88336,28.09711,319,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.61039,18.77705,5.2631,3248,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.65636,44.81323,9.11282,2755,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.46753,32.54358,5.03974,4060,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
17,CBOSS_Dilation,OliveOil,0.8,5.46803,1.11487,493,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
18,CBOSS_Dilation,Plane,1.0,12.56696,3.46297,16211,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.84878,20.81675,7.21602,6496,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.83162,46.13692,9.98911,928,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.70732,15.38936,6.6403,2610,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.85,17.34308,9.00139,17487,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.81036,4.17125,30.78683,319,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
24,CBOSS_Dilation,Wine,0.75926,9.48393,1.63368,145,29,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
0,CBOSS_Dilation,ArrowHead,0.72,3.83389,5.38461,986,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
1,CBOSS_Dilation,Beef,0.6,3.00047,1.09589,1566,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
2,CBOSS_Dilation,BeetleFly,0.7,6.21725,0.69249,3103,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
3,CBOSS_Dilation,BirdChicken,0.85,5.34485,0.74165,406,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
4,CBOSS_Dilation,Car,0.73333,6.29694,2.09306,1508,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
5,CBOSS_Dilation,CBF,0.98778,2.48116,27.38936,493,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
6,CBOSS_Dilation,Coffee,0.92857,2.72331,0.95806,841,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.57516,2.01956,8.54824,348,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.66906,6.05121,4.76359,1682,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.70652,18.12058,9.35879,1131,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.6259,45.1592,4.57667,1914,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
11,CBOSS_Dilation,ECG200,0.78,11.8583,3.07574,493,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.99303,1.97301,24.33768,899,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.72498,4.68577,28.27042,232,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.53896,58.92101,4.65969,1392,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.63574,15.19501,9.28674,290,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.5,10.79905,5.04667,261,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
17,CBOSS_Dilation,OliveOil,0.83333,5.64309,1.02036,203,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
18,CBOSS_Dilation,Plane,1.0,4.4523,3.4392,899,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.82927,58.19607,6.73493,493,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.82474,41.1249,9.58826,725,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.72683,41.95197,6.69363,1044,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.93,20.5879,9.53182,928,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.94118,2.84867,31.36787,232,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
24,CBOSS_Dilation,Wine,0.7037,13.0303,1.60469,174,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
0,CBOSS_Dilation,ArrowHead,0.77143,6.41149,5.61492,1247,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
1,CBOSS_Dilation,Beef,0.6,3.10845,1.07349,12325,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
2,CBOSS_Dilation,BeetleFly,0.85,8.86671,0.77545,4234,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
3,CBOSS_Dilation,BirdChicken,0.95,5.57445,0.76495,1189,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
4,CBOSS_Dilation,Car,0.81667,29.89911,2.21065,15225,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
5,CBOSS_Dilation,CBF,0.99889,3.36559,27.13097,2320,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
6,CBOSS_Dilation,Coffee,0.92857,3.59738,0.95323,406,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.8268,6.14907,9.9753,986,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.68345,22.10554,4.74807,3306,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.70652,65.15346,9.19897,5191,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.66906,26.28062,4.8793,6960,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
11,CBOSS_Dilation,ECG200,0.83,23.71051,3.03701,696,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.964,5.62672,26.12589,638,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.75219,2.44164,25.64068,145,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.55844,9.52661,5.12128,2436,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.69759,67.84785,9.18338,3973,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.47403,52.12187,5.1244,4379,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
17,CBOSS_Dilation,OliveOil,0.9,2.55651,1.07412,580,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
18,CBOSS_Dilation,Plane,1.0,12.92212,3.53627,16820,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,46.25527,6.95246,6409,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.85911,98.90478,10.12078,3132,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.66341,66.56863,6.65103,6409,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.89667,30.45908,8.9892,8352,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.97278,3.88135,34.04417,1073,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
24,CBOSS_Dilation,Wine,0.62963,5.18353,1.69193,638,29,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",4,chi2,256
0,CBOSS_Dilation,ArrowHead,0.75429,10.87742,5.40523,1566,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
1,CBOSS_Dilation,Beef,0.63333,4.20296,1.11026,899,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
2,CBOSS_Dilation,BeetleFly,0.75,4.19902,0.77982,3683,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
3,CBOSS_Dilation,BirdChicken,0.7,2.63668,0.73063,1334,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
4,CBOSS_Dilation,Car,0.73333,21.00964,2.18189,812,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
5,CBOSS_Dilation,CBF,0.94667,4.44037,26.79376,1247,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
6,CBOSS_Dilation,Coffee,0.92857,4.63463,1.06391,725,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.88889,4.88939,9.78767,580,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.66187,31.26707,4.52815,638,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.67391,45.4518,9.06348,3045,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.56115,28.8901,4.57821,1508,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
11,CBOSS_Dilation,ECG200,0.76,4.18291,3.22718,986,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.94077,4.02973,25.38416,1276,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.92225,3.71641,27.76204,116,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.47403,30.20764,5.0228,1653,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.62887,41.7135,9.25842,174,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.45455,30.32986,5.06075,2001,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
17,CBOSS_Dilation,OliveOil,0.7,5.78782,1.04422,58,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
18,CBOSS_Dilation,Plane,0.99048,10.86527,3.20781,4089,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.8,30.1172,6.59952,1479,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.80069,43.75219,9.98997,290,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.69268,10.2202,6.53324,406,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.77333,15.05876,9.16056,4930,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.91396,2.02323,32.75866,493,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
24,CBOSS_Dilation,Wine,0.64815,5.46531,1.54344,174,29,"[12, 20, 30, 40, 50]","[True, False]",[8],2,chi2,256
0,CBOSS_Dilation,ArrowHead,0.8,4.33239,5.76258,12702,29,"[12, 20, 30, 40, 50]","[True, False]",[8],4,chi2,256
1,CBOSS_Dilation,Beef,0.66667,5.25269,1.11409,18879,29,"[12, 20, 30, 40, 50]","[True, False]",[8],4,chi2,256
2,CBOSS_Dilation,BeetleFly,0.8,21.61602,0.75319,8758,29,"[12, 20, 30, 40, 50]","[True, False]",[8],4,chi2,256
